1	5	5	20	6.3723
2	2	31.372	20	8.7128
3	6	60.085	20	6.5319
4	3	86.617	20	6.3723
5	5	112.99	20	6.1596
6	2	139.15	20	6.9574
7	5	166.11	20	6.9574
8	2	193.06	20	8.2872
9	3	221.35	20	6.3191
10	6	247.67	20	6.7979
11	4	274.47	20	6.1064
12	1	300.57	20	6.3723
13	3	326.95	20	6.6915
14	6	353.64	20	6.9574
15	1	380.6	20	8.5
16	4	409.1	20	6.5319
17	1	435.63	20	8.3936
18	4	464.02	20	10
